"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
679.406900769331,-0.901600801353806,0.143580958104506,-6.27938978299318,3.39904455192717e-10,2.32958562190439e-06,"FBgn0026314"
6931.20687361779,-1.234619650495,0.198906577798889,-6.20703278975167,5.39943358883855e-10,2.32958562190439e-06,"FBgn0265084"
1127.12612780237,0.744907844849372,0.147898084627876,5.03662942440142,4.73800789259147e-07,0.00136280900350573,"FBgn0033342"
1591.33662988382,-0.447484748142593,0.0922909055041084,-4.84863319628685,1.24315046803144e-06,0.00243172526238444,"FBgn0000535"
449.412056878492,0.636605233139455,0.134493365433705,4.7333578952878,2.20835591776011e-06,0.00243172526238444,"FBgn0029937"
1281.94697799239,-1.22438264862588,0.255046332175876,-4.80062833360631,1.58168576892927e-06,0.00243172526238444,"FBgn0033936"
823.130972907318,0.428199128392124,0.0896221999016351,4.77782434332224,1.77202074182297e-06,0.00243172526238444,"FBgn0036740"
977.985015689861,-0.643822533049924,0.136138776457084,-4.72916350363175,2.25446773659468e-06,0.00243172526238444,"FBgn0266580"
2808.05896826682,-0.431855222960964,0.0924624311359252,-4.67060207757366,3.00318200412539e-06,0.00287938416817755,"FBgn0000711"
980.150947334224,0.628532685227384,0.138328080324257,4.54378231631663,5.52537184271075e-06,0.00459801027733302,"FBgn0037632"
774.328936722678,-0.734893481633266,0.162180604755875,-4.53132779187423,5.86141071394868e-06,0.00459801027733302,"FBgn0039944"
1746.13589907202,0.412141195156802,0.0926696392720348,4.44742418762361,8.69061157739671e-06,0.00535652052152544,"FBgn0003514"
615.342822149637,0.670965837084572,0.150334068138768,4.46316557112808,8.07576011358587e-06,0.00535652052152544,"FBgn0032741"
3491.43753908303,-0.510406818040408,0.114749057550646,-4.44802623163274,8.66629483775521e-06,0.00535652052152544,"FBgn0259111"
179.227354996766,-0.930615343742202,0.212296978580309,-4.38355434903263,1.16758502836146e-05,0.00592652424101825,"FBgn0000075"
2339.59649877664,0.368400159411582,0.0838257437634513,4.39483317262504,1.10857856788039e-05,0.00592652424101825,"FBgn0036318"
4833.86180258038,-0.343170019212595,0.0781329401077848,-4.39212985891981,1.12245619646768e-05,0.00592652424101825,"FBgn0263995"
20140.9872498923,-0.397702701485067,0.0914695068701801,-4.34792659426397,1.37430582138967e-05,0.00658826940709526,"FBgn0262738"
214.196834418284,2.41306652227069,0.557230662652152,4.33046256066679,1.48796444400349e-05,0.00675770799331902,"FBgn0010385"
306.201073507366,0.784955572546099,0.181741903042583,4.31906764155639,1.56689756020075e-05,0.00676037952348612,"FBgn0050343"
310.484517018162,-0.521864256207621,0.121455835917562,-4.29674088746001,1.73327598782217e-05,0.00712211357091309,"FBgn0264710"
1274.35735023131,-0.392745199732396,0.0928542204893206,-4.22969680497793,2.34006483277708e-05,0.00917837247365158,"FBgn0025777"
1002.30047473959,0.402018406913355,0.0955998237351632,4.20522121491618,2.60826916497128e-05,0.00978554548892919,"FBgn0020249"
4927.23647929379,-0.401274413993811,0.0956621404064092,-4.19470453294317,2.73227510611652e-05,0.00981465530976742,"FBgn0004167"
1104.37029229774,0.292524076147936,0.0698873670784316,4.18565025950468,2.8435088972556e-05,0.00981465530976742,"FBgn0034914"
832.922637294929,0.488428871670789,0.119090093458729,4.10133922550036,4.1076586102898e-05,0.0122861915342766,"FBgn0003676"
461.727644946825,0.694514928901248,0.169713336488835,4.09228257053881,4.27147695014832e-05,0.0122861915342766,"FBgn0033130"
117.895734152466,0.698101327333891,0.170480857947704,4.09489567179464,4.22358533760378e-05,0.0122861915342766,"FBgn0037535"
2450.0723629614,-3.91309460821133,0.95476329685832,-4.09849710508091,4.15841438264061e-05,0.0122861915342766,"FBgn0039685"
766.594233531706,0.492582976989813,0.120065851043638,4.10260680041974,4.08521177953758e-05,0.0122861915342766,"FBgn0264272"
1044.26729065124,-0.48388530587768,0.119157741932809,-4.06088012435261,4.88880698579001e-05,0.0136082308001232,"FBgn0028888"
1005.04912228858,0.690241323579637,0.170928132548463,4.03819613125379,5.3863809588343e-05,0.0145247129043066,"FBgn0010621"
1162.55148549405,-0.29009760279767,0.0722712518284095,-4.01401104115971,5.96955521766047e-05,0.0155875862396862,"FBgn0001108"
167.339075539296,0.706288585438545,0.176250726426403,4.00729460671737,6.14182329527559e-05,0.0155875862396862,"FBgn0033502"
186.038955964041,1.29666447176654,0.325513043959596,3.98344857703302,6.79223740397538e-05,0.0167457761596867,"FBgn0035089"
4067.63312394612,-0.581090932061378,0.146780814243701,-3.95890249727455,7.52949655351161e-05,0.0180477849334033,"FBgn0052647"
8269.08724508326,0.490055666792938,0.124195366020037,3.94584502221989,7.95190367093645e-05,0.0185451288585164,"FBgn0019940"
2873.9575485547,-0.357299610572049,0.0911305422043066,-3.92074492183987,8.82756649757203e-05,0.0195315567455254,"FBgn0001235"
477.656999105779,0.82325362263062,0.209691852946912,3.92601625223391,8.6364322709888e-05,0.0195315567455254,"FBgn0036046"
1506.69756252495,10.6490352828972,2.72749780543028,3.90432405177216,9.44891050956676e-05,0.0203836621967629,"FBgn0032505"
136.382399655371,0.720870927306319,0.185326877383911,3.8897268301403,0.000100357126124996,0.0211215034471364,"FBgn0037798"
212.215782598907,1.21353907517263,0.312774951030541,3.87991132657593,0.000104494552686066,0.0214686546459063,"FBgn0030310"
3549.59418923813,-0.208114605676714,0.0538304552632165,-3.86611268024931,0.00011058386100372,0.0221913520139791,"FBgn0024183"
8580.2900490577,0.443518446378397,0.115701406669024,3.83330211055366,0.000126434517599619,0.0242445211637135,"FBgn0003249"
174.605428966029,-0.625600497747356,0.163060394856858,-3.83661831738195,0.000124740112180901,0.0242445211637135,"FBgn0031012"
17026.7621145389,0.613718759526272,0.160343304411325,3.82752969810272,0.000129435771006063,0.0242804623480721,"FBgn0003250"
90.0161195824506,-0.818034403140267,0.214490710230077,-3.81384537476139,0.000136821091327246,0.0251197701502724,"FBgn0260487"
836.219309965142,9.94634632727714,2.6252424554109,3.7887343726202,0.000151416704163371,0.0264329926814769,"FBgn0031176"
2532.21167557527,-0.225581753279039,0.0595808975066418,-3.78614224892957,0.000153004109279906,0.0264329926814769,"FBgn0041188"
1264.63300289187,-0.281049753690682,0.0742670874283087,-3.78431097034719,0.000154135004950172,0.0264329926814769,"FBgn0045063"
801.027568790986,0.5458993285481,0.14438127777809,3.7809564851416,0.000156226981893073,0.0264329926814769,"FBgn0264922"
303.648336024731,-0.625441624991017,0.166204660161187,-3.76308115779942,0.000167832706049975,0.0278505465481775,"FBgn0261053"
925.06307026949,-0.265377642650372,0.0707068901853048,-3.75320767120269,0.000174586102495299,0.028424593932678,"FBgn0067864"
182.668637371773,0.838262555109433,0.224866280507871,3.7278268365367,0.000193138003821028,0.0308627376846602,"FBgn0029503"
176.821923481214,1.92318028083179,0.519243622321362,3.70381107857214,0.000212384453500365,0.0333211899864482,"FBgn0034741"
1033.67734106196,-0.39706999953928,0.10768913486617,-3.68718719890114,0.000226746555222951,0.0334688650632285,"FBgn0003159"
1025.7326356546,0.66039581662393,0.179219344982101,3.6848467261717,0.000228840310433478,0.0334688650632285,"FBgn0015019"
601.447592973752,0.406296327471604,0.109903016999902,3.69686236613473,0.000218280605377174,0.0334688650632285,"FBgn0029113"
468.45687736202,0.465701954157567,0.126210157971347,3.68989280770326,0.00022434856484133,0.0334688650632285,"FBgn0039402"
321.20024714864,-0.783235893020257,0.213457279663787,-3.66928639891747,0.000243228468838863,0.0344232173290391,"FBgn0001970"
3955.49191032874,-0.362664651303445,0.098841197695613,-3.66916488021818,0.00024334410210585,0.0344232173290391,"FBgn0027356"
258.371577676922,0.750239916089512,0.204725848794466,3.66460767170986,0.00024771801270453,0.0344767537359256,"FBgn0003741"
4894.81671998902,-0.42308040131752,0.115769639894643,-3.65450217952259,0.000257681474545371,0.0347427100601876,"FBgn0003218"
2132.46474956432,-0.4182884830405,0.114391733698633,-3.65663207922427,0.000255550763741608,0.0347427100601876,"FBgn0036279"
422.734559004953,-0.591763981539512,0.162434719688273,-3.64308802129965,0.000269386666044229,0.035762116019933,"FBgn0011746"
614.596291955557,5.47170207576067,1.50407869471505,3.63790943584723,0.000274860033567843,0.0359358671160139,"FBgn0028583"
1186.19383982389,0.21002373543204,0.0580237978332028,3.61961373221005,0.000295043112311362,0.03689749298746,"FBgn0036666"
959.751325548714,1.19705299301181,0.330167091100891,3.62559753917454,0.000288294052562004,0.03689749298746,"FBgn0038930"
64.1929378045662,7.31076280221009,2.0191924354015,3.62063698042549,0.000293878611218175,0.03689749298746,"FBgn0053109"
311.247584535928,0.682516962947786,0.189465132241561,3.60233545282413,0.000315371028189275,0.0388627668417131,"FBgn0030571"
860.188562053784,0.522939011249366,0.145322563941257,3.59847085729061,0.000320093710665347,0.0388627668417131,"FBgn0032444"
2564.22057806274,1.32408419480933,0.368302649666874,3.5950982052585,0.000324269233121259,0.0388627668417131,"FBgn0033926"
3482.42353132571,0.511715840868625,0.142838181705677,3.58248638254884,0.000340339363201733,0.0402299776036678,"FBgn0030158"
315.692597054593,1.02684536171018,0.287934136555306,3.56625085859851,0.000362124750081522,0.0405814866032916,"FBgn0029882"
163.150445457929,-0.71650486234784,0.200796385211628,-3.56831554309449,0.000359283657415288,0.0405814866032916,"FBgn0033981"
998.920523572721,-0.311441930200261,0.0872588603318509,-3.56917256328845,0.000358110494521056,0.0405814866032916,"FBgn0051324"
673.053087049926,0.356801148716675,0.0998944292587084,3.57178224415924,0.000354560163810661,0.0405814866032916,"FBgn0263864"
294.017156335704,0.803724225894199,0.226027125084358,3.55587509947858,0.000376723031121528,0.0416761927634316,"FBgn0030294"
399.733810900689,0.430839278882678,0.121588532238298,3.54342034525335,0.000394972606973189,0.0420494705939329,"FBgn0031397"
4691.11230913648,-0.433020994638845,0.122223794333044,-3.54285347629546,0.000395822561337479,0.0420494705939329,"FBgn0039594"
628.726825564068,0.606767057037197,0.171385943411172,3.54035485618271,0.000399589360146309,0.0420494705939329,"FBgn0259707"
93.1262615819969,-0.773366988170661,0.218328516887787,-3.5422170186231,0.00039677889229851,0.0420494705939329,"FBgn0263413"
774.321773119216,0.404421306564174,0.114592512376663,3.52921232091369,0.000416798586767062,0.042312411826035,"FBgn0011016"
6399.7362848981,-0.366163571087632,0.103569304911706,-3.53544490232689,0.000407089129450542,0.042312411826035,"FBgn0032666"
742.123787635759,0.328717881433259,0.0930802766455172,3.53155247577458,0.00041312788188391,0.042312411826035,"FBgn0040348"
1739.93666032075,-1.31672671272199,0.373546993334282,-3.52492922234195,0.000423595953349512,0.0425024358308481,"FBgn0031925"
433.705499469568,0.558544476380434,0.158654534301004,3.52050749032325,0.000430721827389396,0.042720674121185,"FBgn0010741"
200.995729138053,0.526638096914219,0.149891815947966,3.51345464449531,0.00044231992139376,0.0428851528281658,"FBgn0031317"
3214.74365189493,-0.283076411437326,0.080536393280224,-3.51488811340694,0.000439939298968286,0.0428851528281658,"FBgn0261261"
4441.90244627653,-0.376258525266148,0.107391208434681,-3.50362502434266,0.000458971147685396,0.0438370579088797,"FBgn0000024"
517.06551365983,0.639996512085169,0.182767327849714,3.50170087627165,0.000462298327698233,0.0438370579088797,"FBgn0033968"
2159.50615791578,0.453274119887034,0.129830639386584,3.4912723377828,0.000480725966192791,0.045088960459539,"FBgn0037637"
195.905442730712,-0.610824452818326,0.175208531086952,-3.48627118228157,0.000489804206343831,0.0454464569520529,"FBgn0038840"
629.534500531323,0.498760032012436,0.143338611859375,3.47959301086125,0.000502176020408235,0.0456134408431859,"FBgn0025700"
492.417160350589,0.391784131336305,0.112582271868616,3.47998068286914,0.000501449936642682,0.0456134408431859,"FBgn0036237"
802.920022476324,0.90112867630284,0.259679251488569,3.4701604811985,0.000520147483205122,0.0467536732560104,"FBgn0034935"
73.7441161774488,1.40068674821621,0.405557398474807,3.45373245188923,0.000552885590508277,0.0491840181494425,"FBgn0267278"
249.595523958623,0.562672114672939,0.163217493150435,3.44737628186908,0.000566059595433722,0.0493386691817938,"FBgn0031437"
3424.64896620946,-0.645242532155901,0.187160713703192,-3.44753190661132,0.00056573358099129,0.0493386691817938,"FBgn0083956"
937.411779524859,0.373046846471063,0.108382840864921,3.44193641257286,0.000577565998659333,0.0498381700243138,"FBgn0034066"
3983.44013375188,0.326968206056931,0.0951418778821106,3.43663813806655,0.000588981923697157,0.0499624976297371,"FBgn0000308"
81.9812726268255,0.794385688399657,0.231379631864561,3.43325677371919,0.000596377014238373,0.0499624976297371,"FBgn0015351"
2528.94890934099,-0.239313595568662,0.0696701243955943,-3.43495289616269,0.000592656834657217,0.0499624976297371,"FBgn0035424"
931.212940589555,0.762282178825597,0.222278929176542,3.42939468733972,0.000604929141358643,0.0501916688536897,"FBgn0038088"
3768.46024546084,-0.564443079234717,0.165119534696523,-3.41839068449483,0.000629926160065133,0.0515350699672896,"FBgn0086367"
227.380696310065,-0.622925053261801,0.182299726854216,-3.41703777625487,0.000633064945710129,0.0515350699672896,"FBgn0259233"
273.647148389443,0.778843530301036,0.228144739058176,3.41381323766767,0.000640604723542006,0.0516614781256446,"FBgn0013767"
64.1029604370121,1.16776062100708,0.343556114431349,3.39903896904862,0.000676230806107896,0.0540295891287503,"FBgn0029170"
930.273231026001,0.459672415469539,0.135623872712751,3.38931787063121,0.000700667366683402,0.0544689973613611,"FBgn0030309"
314.87135972395,-0.683808961619716,0.201479600385434,-3.39393645962955,0.00068895675871762,0.0544689973613611,"FBgn0038716"
211.378557635003,-0.518592388860776,0.152991160966675,-3.38968856490824,0.000699720672956782,0.0544689973613611,"FBgn0050438"
3628.31664177197,0.516986952677961,0.152698010610023,3.38568230596206,0.00071001530401121,0.0547028755206493,"FBgn0000083"
1296.37545916877,-0.292233044923247,0.0866403136540772,-3.37294537148175,0.00074368705873085,0.0567900498211372,"FBgn0028500"
488.390823167959,0.303075376439395,0.0900419388836627,3.36593569837472,0.00076284488722352,0.0572399002769718,"FBgn0039756"
69.0802672978338,2.12099536175811,0.629806268556462,3.36769490500548,0.00075799427198268,0.0572399002769718,"FBgn0042206"
952.322960754183,-0.28472718318872,0.0846630970453035,-3.36306127611139,0.0007708325176302,0.05726948203501,"FBgn0036621"
726.920113387996,3.85968461855151,1.14836228856252,3.3610339324038,0.00077651285179003,0.05726948203501,"FBgn0052857"
2450.5956344211,-0.373899027425773,0.11135645193705,-3.35767726900224,0.000786003255708656,0.0574781533348305,"FBgn0034797"
113.323511194136,0.544464671068814,0.162339118299698,3.35387229382178,0.000796891322426453,0.0577846657245198,"FBgn0038619"
2172.62891740184,0.181588153357326,0.0543016410144456,3.34406382505123,0.000825607410249905,0.0584998851914851,"FBgn0000084"
183.806500368365,1.07330571893831,0.321006383409087,3.34356503300591,0.000827093057522446,0.0584998851914851,"FBgn0031775"
901.659532781386,0.384446701902422,0.114899872260156,3.34592801837028,0.00082007681767386,0.0584998851914851,"FBgn0086134"
4410.82422585154,-0.295655863371,0.0885179925264662,-3.34006516565094,0.000837587334993728,0.0587229620384639,"FBgn0036454"
2584.15367492137,-0.311152239779207,0.0932153556426463,-3.33799337710035,0.000843857607227897,0.0587229620384639,"FBgn0261553"
246.084607214795,0.713021487786928,0.213750850856338,3.33575976390451,0.000850666394005151,0.0587232025109636,"FBgn0039525"
3258.52858270586,0.266051876814337,0.079858236621299,3.33155211122428,0.000863631289594801,0.0591450349040757,"FBgn0013305"
263.97882768863,0.416135735101882,0.125181846999528,3.32424984193954,0.000886567319132696,0.0599552487464271,"FBgn0002283"
1955.9474850748,-0.484684852184599,0.145936575764028,-3.3212020334663,0.000896306302965476,0.0599552487464271,"FBgn0263930"
3471.67154373512,-0.367707381753978,0.110649283433096,-3.32317906040767,0.000889977667052406,0.0599552487464271,"FBgn0265487"
3512.92457878331,-0.386522163266722,0.116948861631542,-3.30505280576816,0.000949585071605651,0.0606857681197302,"FBgn0015623"
732.374378255472,0.697886989009438,0.21083969762483,3.31003599830267,0.000932839732085933,0.0606857681197302,"FBgn0025678"
1156.71136004876,0.480411368158592,0.145462278512522,3.30265257131413,0.000957749701805314,0.0606857681197302,"FBgn0030086"
