"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
296.889431836843,1.18133114847969,0.511773578471813,0.00043544277006669,0.0188756507656034,"FBgn0000003"
596.1317691282,0.0540018773982375,0.062253129275218,0.155960557851494,0.496097924307935,"FBgn0000008"
2858.79653919532,0.0345030284689784,0.0584225236808751,0.342037793285975,0.689076178882249,"FBgn0000017"
100.552854622043,-0.017445023417636,0.0633053700313153,0.493683495872892,0.798349069673924,"FBgn0000018"
4441.90244627653,-0.105532910958821,0.073430592862335,0.0252321646330467,0.207789158267225,"FBgn0000024"
235.830495711192,0.00305489204215499,0.0553447197794095,0.922732065923412,0.976745485517667,"FBgn0000028"
186.237559313834,0.00890106758127596,0.0551380772199907,0.776797530869142,0.930124263365679,"FBgn0000032"
928.413268918237,0.0061170308032677,0.0602967492133206,0.809640867707681,0.9408275067967,"FBgn0000036"
1469.86417932536,-0.0122858740183738,0.0556525632660742,0.67998082890482,0.889820413014116,"FBgn0000037"
3528.92067278107,0.00995339759428337,0.0604460162723857,0.709447792004276,0.903322488794156,"FBgn0000038"
553.517755438047,-0.00605925556924599,0.0608464964425103,0.813642239085362,0.941805344653164,"FBgn0000039"
12950.9219650819,0.0540423947472314,0.0674682696240992,0.13738761259722,0.468630941357351,"FBgn0000042"
537.470557664556,-0.0180990309101084,0.0613686842558366,0.518430586370777,0.815572551029016,"FBgn0000043"
16694.3306272641,0.0543597505944731,0.0919849549858864,0.054549899210152,0.303222567076177,"FBgn0000044"
1370.85211673504,0.0185843225705103,0.0688551441983686,0.168549026574534,0.511378415282951,"FBgn0000045"
1760.64868932837,0.030423443305396,0.072104121127453,0.168057399580491,0.510610265978523,"FBgn0000046"
970.920919752781,-0.00459249814446871,0.0665308683191372,0.249229675976567,0.605720251334043,"FBgn0000047"
1053.26887470577,0.0376728782427456,0.0753000100136257,0.144725292299854,0.479192249223041,"FBgn0000052"
1005.82016810583,0.374608418387569,0.438219399548924,0.00587039201908415,0.092652593125139,"FBgn0000053"
678.402372580771,-0.180092624862031,0.0782110536037781,0.00179434268745234,0.0462940413362704,"FBgn0000054"
